-1.8333,176.26
0.19861,25.58
0.20167,26.846
0.20472,27.796
0.20778,27.268
0.21083,28.323
0.21389,32.333
0.21694,31.489
0.22,31.172
0.22306,29.801
0.22611,32.861
0.22917,33.916
0.23222,32.122
0.23528,32.65
0.23833,33.81
0.24139,32.755
0.24444,34.76
0.2475,33.177
0.25056,34.971
0.25361,35.288
0.25667,36.343
0.25972,36.132
0.26278,34.865
0.26583,37.925
0.26889,37.292
0.27194,36.659
0.275,37.292
0.27806,38.136
0.28111,37.503
0.28417,38.981
0.28722,38.875
0.29028,36.765
0.29333,42.99
0.29639,38.558
0.29944,41.407
0.3025,39.297
0.30556,41.302
0.30861,41.724
0.31167,41.618
0.31472,43.729
0.31778,43.096
0.32083,44.995
0.32389,42.99
0.32694,45.734
0.33,42.357
0.33306,45.206
0.33611,44.678
0.33917,47.422
0.34222,45.312
0.34528,46.261
0.34833,47
0.35139,46.683
0.35444,45.206
0.3575,47.211
0.36056,46.367
0.36361,47.422
0.36667,48.16
0.36972,49.11
0.37278,43.834
0.37583,47.844
0.37889,47.105
0.38194,48.477
0.385,49.532
0.38806,49.11
0.39111,51.115
0.39417,50.06
0.39722,52.065
0.40028,51.431
0.40333,51.748
0.40639,54.491
0.40944,51.959
0.4125,52.381
0.41556,53.436
0.41861,56.496
0.42167,55.336
0.42472,57.551
0.42778,54.808
0.43083,57.868
0.43389,57.34
0.43694,56.496
0.44,56.496
0.44306,59.029
0.44611,59.345
0.44917,59.134
0.45222,59.556
0.45528,58.501
0.45833,61.877
0.46139,61.772
0.46444,62.933
0.4675,60.928
0.47056,62.722
0.47361,63.144
0.47667,65.043
0.47972,63.988
0.48278,62.616
0.48583,63.249
0.48889,63.882
0.49194,65.043
0.495,65.676
0.49806,65.465
0.50111,64.937
0.50417,65.571
0.50722,66.52
0.51028,67.048
0.51333,68.314
0.51639,68.314
0.51944,67.364
0.5225,67.786
0.52556,66.942
0.52861,67.997
0.53167,70.952
0.53472,69.791
0.53778,69.58
0.54083,69.791
0.54389,70.952
0.54694,71.901
0.55,70.846
0.55306,70.635
0.55611,73.273
0.55917,72.429
0.56222,74.75
0.56528,71.585
0.56833,72.851
0.57139,74.856
0.57444,74.539
0.5775,73.273
0.58056,76.017
0.58361,77.388
0.58667,77.072
0.58972,75.172
0.59278,75.7
0.59583,78.232
0.59889,77.705
0.60194,79.815
0.605,79.604
0.60806,77.705
0.61111,81.187
0.61417,80.343
0.61722,81.398
0.62028,81.714
0.62333,80.659
0.62639,80.659
0.62944,84.247
0.6325,80.765
0.63556,83.93
0.63861,83.614
0.64167,84.88
0.64472,85.302
0.64778,83.403
0.65083,85.408
0.65389,85.408
0.65694,86.252
0.66,85.196
0.66306,85.408
0.66611,85.302
0.66917,86.357
0.67222,87.412
0.67528,86.146
0.67833,88.995
0.68139,88.573
0.68444,85.935
0.6875,88.89
0.69056,86.99
0.69361,91.527
0.69667,88.045
0.69972,93.321
0.70278,88.151
0.70583,92.266
0.70889,91.738
0.71194,93.321
0.715,93.532
0.71806,92.055
0.72111,92.266
0.72417,93.849
0.72722,94.693
0.73028,93.216
0.73333,94.798
0.73639,94.587
0.73944,94.271
0.7425,96.803
0.74556,94.271
0.74861,96.909
0.75167,95.854
0.75472,94.376
0.75778,98.386
0.76083,95.22
0.76389,98.28
0.76694,97.858
0.77,96.592
0.77306,98.597
0.77611,97.542
0.77917,99.652
0.78222,97.225
0.78528,99.547
0.78833,98.597
0.79139,100.71
0.79444,101.23
0.7975,101.97
0.80056,100.6
0.80361,102.08
0.80667,104.19
0.80972,100.5
0.81278,103.13
0.81583,101.23
0.81889,104.4
0.82194,101.55
0.825,103.35
0.82806,104.61
0.83111,104.08
0.83417,104.08
0.83722,105.56
0.84028,105.98
0.84333,103.03
0.84639,105.77
0.84944,106.41
0.8525,105.56
0.85556,105.56
0.85861,108.52
0.86167,108.41
0.86472,108.41
0.86778,108.73
0.87083,109.36
0.87389,110.94
0.87694,106.51
0.88,110.41
0.88306,109.47
0.88611,110.41
0.88917,112.74
0.89222,112.53
0.89528,109.99
0.89833,113.47
0.90139,112.84
0.90444,114.42
0.9075,113.9
0.91056,114.21
0.91361,115.27
0.91667,114.21
0.91972,116.85
0.92278,114.53
0.92583,115.37
0.92889,115.37
0.93194,115.9
0.935,114.74
0.93806,114.74
0.94111,117.91
0.94417,115.48
0.94722,119.49
0.95028,118.01
0.95333,114.32
0.95639,117.59
0.95944,118.75
0.9625,117.7
0.96556,122.13
0.96861,120.23
0.97167,119.49
0.97472,124.13
0.97778,122.23
0.98083,120.97
0.98389,121.92
0.98694,121.92
0.99,121.6
0.99306,124.24
0.99611,123.29
0.99917,123.82
1.0022,124.13
1.0053,123.5
1.0083,123.92
1.0114,126.35
1.0144,125.93
1.0175,125.29
1.0206,128.04
1.0236,125.29
1.0267,126.35
1.0297,126.14
1.0328,125.4
1.0358,129.2
1.0389,126.56
1.0419,127.93
1.045,128.88
1.0481,127.19
1.0511,129.41
1.0542,130.57
1.0572,127.93
1.0603,129.72
1.0633,132.89
1.0664,131.52
1.0694,132.78
1.0725,136.27
1.0756,132.47
1.0786,133.94
1.0817,134.58
1.0847,134.26
1.0878,139.01
1.0908,134.89
1.0939,135.63
1.0969,136.27
1.1,135.42
1.1031,139.12
1.1061,140.06
1.1092,133.1
1.1122,140.49
1.1153,137.43
1.1183,139.12
1.1214,142.18
1.1244,139.43
1.1275,142.81
1.1306,142.91
1.1336,142.6
1.1367,144.92
1.1397,142.81
1.1428,144.71
1.1458,142.18
1.1489,146.82
1.1519,146.08
1.155,146.71
1.1581,148.93
1.1611,146.61
1.1642,149.77
1.1672,147.66
1.1703,149.24
1.1733,151.14
1.1764,146.92
1.1794,150.93
1.1825,151.78
1.1856,151.25
1.1886,152.52
1.1917,150.83
1.1947,155.68
1.1978,156.1
1.2008,153.15
1.2039,155.15
1.2069,151.88
1.21,156.1
1.2131,156.74
1.2161,154.1
1.2192,158.74
1.2222,153.25
1.2253,161.27
1.2283,157.37
1.2314,156.74
1.2344,160.01
1.2375,157.26
1.2406,161.17
1.2436,161.48
1.2467,162.54
1.2497,162.65
1.2528,159.37
1.2558,164.02
1.2589,163.7
1.2619,160.85
1.265,163.91
1.2681,162.86
1.2711,166.23
1.2742,164.86
1.2772,166.87
1.2803,165.18
1.2833,165.49
1.2864,168.24
1.2894,167.08
1.2925,167.08
1.2956,167.18
1.2986,169.08
1.3017,169.82
1.3047,167.29
1.3078,171.09
1.3108,169.71
1.3139,170.88
1.3169,171.93
1.32,173.62
1.3231,172.67
1.3261,172.77
1.3292,175.31
1.3322,174.36
1.3353,174.78
1.3383,171.3
1.3414,173.83
1.3444,175.62
1.3475,177.1
1.3506,176.78
1.3536,176.15
1.3567,177.21
1.3597,178.26
1.3628,177.31
1.3658,180.9
1.3689,177.21
1.3719,180.16
1.375,177.52
1.3781,180.79
1.3811,179.63
1.3842,181.74
1.3872,182.06
1.3903,180.58
1.3933,184.8
1.3964,181.32
1.3994,182.59
1.4025,183.96
1.4056,183.33
1.4086,185.01
1.4117,185.23
1.4147,184.49
1.4178,185.54
1.4208,186.28
1.4239,187.65
1.4269,186.28
1.43,188.07
1.4331,186.7
1.4361,190.5
1.4392,187.65
1.4422,188.29
1.4453,187.86
1.4483,190.82
1.4514,188.18
1.4544,191.24
1.4575,190.18
1.4606,192.3
1.4636,191.98
1.4667,193.46
1.4697,192.82
1.4728,193.88
1.4758,193.98
1.4789,191.66
1.4819,194.41
1.485,193.88
1.4881,194.41
1.4911,194.51
1.4942,194.83
1.4972,193.56
1.5003,197.78
1.5033,193.77
1.5064,198.2
1.5094,193.77
1.5125,200.53
1.5156,193.35
1.5186,200.84
1.5217,195.35
1.5247,198.94
1.5278,197.15
1.5308,198.63
1.5339,199.47
1.5369,199.68
1.54,198.31
1.5431,201.16
1.5461,200.31
1.5492,199.36
1.5522,202.32
1.5553,200.31
1.5583,201.05
1.5614,199.79
1.5644,204.75
1.5675,198.73
1.5706,202.32
1.5736,201.47
1.5767,202.32
1.5797,203.06
1.5828,202.95
1.5858,202.74
1.5889,197.68
1.5919,205.17
1.595,202.95
1.5981,204.11
1.6011,201.47
1.6042,202.74
1.6072,203.16
1.6103,200.84
1.6133,206.01
1.6164,200.74
1.6194,201.05
1.6225,203.9
1.6256,203.06
1.6286,202.85
1.6317,203.9
1.6347,200.63
1.6378,203.16
1.6408,203.48
1.6439,203.9
1.6469,202.21
1.65,201.9
1.6531,204.96
1.6561,202.32
1.6592,200.1
1.6622,201.79
1.6653,204.64
1.6683,200.95
1.6714,204.96
1.6744,203.9
1.6775,200
1.6806,204.64
1.6836,201.05
1.6867,201.37
1.6897,203.27
1.6928,203.27
1.6958,200.21
1.6989,202
1.7019,200.42
1.705,205.38
1.7081,200.63
1.7111,203.06
1.7142,201.37
1.7172,200.95
1.7203,202.11
1.7233,202.95
1.7264,200.63
1.7294,200.21
1.7325,201.37
1.7356,198.73
1.7386,202.21
1.7417,198.41
1.7447,202.11
1.7478,197.57
1.7508,200.42
1.7539,201.37
1.7569,199.26
1.76,198.52
1.6028,200.31
1.6056,179.25
1.6083,179.46
1.6111,181.78
1.6139,179.98
1.6167,178.19
1.6194,177.56
1.6222,176.5
1.625,179.77
1.6278,177.14
1.6306,179.35
1.6333,179.67
1.6361,178.08
1.6389,179.03
1.6417,177.98
1.6444,177.77
1.6472,176.19
1.65,177.87
0.66111,178.4
0.49667,69.503
0.16583,54.976
0,18.22
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
